item,factor,home,block,likelihood_family,kind,loading,abs_loading,ci_low,ci_high,excludes_zero
wais_code_std,overall_severity,cognition,continuous,gaussian,bifactor_G,0.30185038175951706,0.30185038175951706,0.24614267243183768,0.3596344163365065,True
wais_code_std,cognition,cognition,continuous,gaussian,primary,0.4739826481867566,0.4739826481867566,0.42428418919270855,0.5249416899441408,True
wais_digitspan_std,overall_severity,cognition,continuous,gaussian,bifactor_G,0.13774032465189973,0.13774032465189973,0.07908936305729206,0.1949896092261587,True
wais_digitspan_std,cognition,cognition,continuous,gaussian,primary,0.4185168175185461,0.4185168175185461,0.36652450686378524,0.47223454737010884,True
wais_ivt_index,overall_severity,cognition,continuous,gaussian,bifactor_G,0.3236035025907535,0.3236035025907535,0.2636416110018595,0.38577644966654134,True
wais_ivt_index,cognition,cognition,continuous,gaussian,primary,0.5197726633432778,0.5197726633432778,0.4648866617365446,0.5737931870805741,True
wais_similitudes_std,overall_severity,cognition,continuous,gaussian,bifactor_G,0.13926070113968286,0.13926070113968286,0.07415190660508147,0.20240729282763453,True
wais_similitudes_std,cognition,cognition,continuous,gaussian,primary,0.3898704609513348,0.3898704609513348,0.3320876709430224,0.44892946829296043,True
wbc,overall_severity,immunometabolic,continuous,lognormal,bifactor_G,0.0062302284936505605,0.0062302284936505605,-0.05095170349622676,0.06321879134417392,False
wbc,immunometabolic,immunometabolic,continuous,lognormal,primary,0.35822400157387785,0.35822400157387785,0.2930134501801182,0.42662167087929187,True
wurs,overall_severity,developmental_risk,continuous,gaussian,bifactor_G,0.17055870999031172,0.17055870999031172,0.1114883904849021,0.23144407186111743,True
wurs,developmental_risk,developmental_risk,continuous,gaussian,primary,0.3226838695474212,0.3226838695474212,0.2668870171400971,0.37959006573306875,True
ymrs,overall_severity,mania_activation,continuous,gaussian,bifactor_G,-0.010440856012424062,0.010440856012424062,-0.05261278311094663,0.03095384814320464,False
ymrs,mania_activation,mania_activation,continuous,gaussian,primary,0.5370580542400072,0.5370580542400072,0.41613120374640616,0.7093994512619524,True
